compounds,pbe_Eg_indir,hse_Eg_indir,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,structural complexity per atom,structural complexity per cell,max packing efficiency
1482816-TlAuSe,0.159,0.6534,Au2 Se2 Tl2,34,81,47,64.66666667,20.44444444,34,66,89,23,77,8,66,78.96,204.3833,125.4233,160.1032897,54.09552644,78.96,494,1337.33,843.33,802.7766667,356.3688889,494,11,16,5,13.33333333,1.777777778,11,4,6,2,5.333333333,0.888888889,4,120,145,25,133.6666667,9.111111111,120,1.62,2.55,0.93,2.236666667,0.411111111,1.62,1,2,1,1.666666667,0.444444444,1,0,4,4,1.666666667,1.555555556,0,10,10,0,10,0,10,0,14,14,9.333333333,6.222222222,0,16,27,11,22.66666667,4.444444444,16,0,1,1,0.333333333,0.444444444,0,0,5,5,2.333333333,1.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.666666667,1.555555556,1,16.7,26.91,10.21,23.17666667,4.317777778,16.7,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,225,211,144.3333333,86.88888889,14,1.584962501,9.509775004,0.374310094
1738755-TlPSe3,0.569,1.3151,P4 Se12 Tl4,15,81,66,39.6,16.56,34,76,89,13,85.2,4.56,89,30.973762,204.3833,173.409538,94.4474124,43.97435504,78.96,317.3,577,259.7,475.26,63.184,494,13,16,3,15.2,0.96,16,3,6,3,4.2,0.72,4,107,145,38,122.4,9.04,120,1.62,2.55,0.93,2.292,0.3096,2.55,2,2,0,2,0,2,1,4,3,3.2,0.96,4,0,10,10,8,3.2,10,0,14,14,2.8,4.48,0,5,27,22,16,4.4,16,0,0,0,0,0,0,2,5,3,2.8,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,22.5702381,26.91,4.339761905,25.44804762,1.15112381,25.92,0,1.625,1.625,0.8044,0.32824,0.799,0,0,0,0,0,0,2,194,192,47.6,58.56,14,3.321928095,66.4385619,0.245239387
1738928-Na4PbSe4,0.812,2.0489,Na8 Pb2 Se8,11,82,71,29.11111111,16.09876543,11,2,89,87,49.44444444,42.17283951,2,22.98976928,207.2,184.2102307,68.33323079,40.30529912,22.98976928,370.87,600.61,229.74,451.1211111,71.33432099,370.87,1,16,15,9.111111111,7.209876543,1,3,6,3,3.777777778,0.691358025,3,120,166,46,143.3333333,20.74074074,120,0.93,2.55,1.62,1.805555556,0.778271605,0.93,1,2,1,1.555555556,0.49382716,1,0,4,4,2,1.777777778,0,0,10,10,5.555555556,4.938271605,0,0,14,14,1.555555556,2.765432099,0,1,28,27,10.66666667,8.592592593,1,0,1,1,0.444444444,0.49382716,0,0,4,4,1.333333333,1.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.777777778,0.691358025,1,25.92,29.24333333,3.323333333,27.64037037,1.529218107,25.92,0,0.799,0.799,0.355111111,0.394567901,0,0,0,0,0,0,0,14,229,215,133,105.7777778,14,1.392147224,25.05865003,0.406742626
1440601-HgPSe3,0.215,1.1,Hg2 P2 Se6,15,80,65,39.4,16.24,34,71,89,18,84.2,5.76,89,30.973762,200.59,169.616238,93.6887524,42.76049904,78.96,234.32,494,259.68,406.724,104.7312,494,12,16,4,15,1.2,16,3,6,3,4.2,0.72,4,107,132,25,119.8,5.12,120,2,2.55,0.55,2.368,0.2184,2.55,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,8,3.2,10,0,14,14,2.8,4.48,0,5,26,21,15.8,4.32,16,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,22.5702381,25.92,3.349761905,25.11356486,1.017330706,25.92,0,1.625,1.625,0.8044,0.32824,0.799,0,0,0,0,0,0,2,166,164,42,49.6,14,1.370950594,13.70950594,0.259220788
1482317-NaAuSe,1.369,2.5344,Au4 Na4 Se4,11,79,68,41.33333333,25.11111111,11,2,89,87,52.33333333,33.55555556,2,22.98976928,196.966569,173.9767997,99.63877943,64.88519305,22.98976928,370.87,1337.33,966.46,734.0666667,402.1755556,370.87,1,16,15,9.333333333,5.555555556,1,3,6,3,4.333333333,1.111111111,3,120,166,46,140.6666667,16.88888889,120,0.93,2.55,1.62,2.006666667,0.717777778,0.93,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,10,10,6.666666667,4.444444444,0,0,14,14,4.666666667,6.222222222,0,1,25,24,14,8.666666667,1,0,1,1,0.666666667,0.444444444,0,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.7,29.24333333,12.54333333,23.95444444,4.836296296,16.7,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,229,215,156,94.66666667,14,1.584962501,19.01955001,0.355891828
12605-KPt2Se3,0.798,0.2762,K2 Pt4 Se6,19,78,59,46.16666667,21.22222222,34,3,89,86,66,23,89,39.0983,195.084,155.9857,111.0243833,56.03974444,78.96,336.53,2041.4,1704.87,983.555,705.23,494,1,16,15,11.5,4.5,16,4,6,2,4.666666667,0.888888889,4,120,203,83,139.1666667,21.27777778,120,0.82,2.55,1.73,2.171666667,0.450555556,2.55,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,8,2.666666667,10,0,14,14,4.666666667,6.222222222,0,1,24,23,16.16666667,5.222222222,16,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,1,2,1,1.833333333,0.277777778,2,15.02,73.10666667,58.08666667,30.15111111,14.31851852,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,120.1666667,106.1666667,14,1.729573959,20.7548875,0.37695838
1745744-TlSe,0.017,0.0097,Se6 Tl6,34,81,47,57.5,23.5,34,76,89,13,82.5,6.5,76,78.96,204.3833,125.4233,141.67165,62.71165,78.96,494,577,83,535.5,41.5,494,13,16,3,14.5,1.5,13,4,6,2,5,1,4,120,145,25,132.5,12.5,120,1.62,2.55,0.93,2.085,0.465,1.62,2,2,0,2,0,2,1,4,3,2.5,1.5,1,10,10,0,10,0,10,0,14,14,7,7,0,16,27,11,21.5,5.5,16,0,0,0,0,0,0,2,5,3,3.5,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.5,1.5,2,25.92,26.91,0.99,26.415,0.495,25.92,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,194,180,104,90,14,1.959147917,23.509775,0.391117668
649214-Bi2Se4Cl7,0.965,2.2577,Bi8 Cl28 Se16,17,83,66,32.38461538,16.56804734,17,86,94,8,91.23076923,2.982248521,94,35.453,208.9804,173.5274,75.53629231,43.16662249,35.453,171.6,544.4,372.8,328.1538462,168.5964497,171.6,15,17,2,16.38461538,0.662721893,17,3,6,3,3.769230769,0.828402367,3,102,148,46,114.6153846,13.58579882,102,2.02,3.16,1.14,2.796923077,0.391005917,3.16,2,2,0,2,0,2,3,5,2,4.384615385,0.662721893,5,0,10,10,4.615384615,4.970414201,0,0,14,14,2.153846154,3.644970414,0,7,29,22,13.15384615,6.627218935,7,0,0,0,0,0,0,1,3,2,1.615384615,0.662721893,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.615384615,0.662721893,1,24.4975,32.95,8.4525,26.23557692,2.065976331,24.4975,0,2.493,2.493,1.588230769,0.974366864,2.493,0,0,0,0,0,0,12,64,52,40.61538462,25.18343195,64,4.700439718,244.4228653,0.279129256
7335-WSe2,1.089,0.3414,Se4 W2,34,74,40,47.33333333,17.77777778,34,51,89,38,76.33333333,16.88888889,89,78.96,183.84,104.88,113.92,46.61333333,78.96,494,3695,3201,1561,1422.666667,494,6,16,10,12.66666667,4.444444444,16,4,6,2,4.666666667,0.888888889,4,120,162,42,134,18.66666667,120,2.36,2.55,0.19,2.486666667,0.084444444,2.55,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,4,4,10,6,8,2.666666667,10,0,14,14,4.666666667,6.222222222,0,16,20,4,17.33333333,1.777777778,16,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,2,0,6,6,2,2.666666667,0,0,0,0,0,0,0,2,6,4,3.333333333,1.777777778,2,16.05,25.92,9.87,22.63,4.386666667,25.92,0,0.799,0.799,0.532666667,0.355111111,0.799,0,0,0,0,0,0,14,229,215,85.66666667,95.55555556,14,0.918295834,5.509775004,0.392046324
325776-PbSe,0.088,0.5707,Pb1 Se1,34,82,48,58,24,34,81,89,8,85,4,81,78.96,207.2,128.24,143.08,64.12,78.96,494,600.61,106.61,547.305,53.305,494,14,16,2,15,1,14,4,6,2,5,1,4,120,146,26,133,13,120,2.33,2.55,0.22,2.44,0.11,2.33,2,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,14,14,7,7,0,16,28,12,22,6,16,0,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,25.92,28.11,2.19,27.015,1.095,25.92,0,0.799,0.799,0.3995,0.3995,0,0,0,0,0,0,0,14,225,211,119.5,105.5,14,1,2,0.523597456
1775975-Rb2PbSe2,1.393,2.396,Pb2 Rb4 Se4,34,82,48,44.8,14.88,34,4,89,85,53.4,39.52,4,78.96,207.2,128.24,107.21112,39.995552,78.96,312.46,600.61,288.15,442.706,104.1968,312.46,1,16,15,9.6,6.88,1,4,6,2,4.8,0.64,4,120,220,100,165.2,43.84,120,0.82,2.55,1.73,1.814,0.7952,0.82,1,2,1,1.6,0.48,1,0,4,4,2,1.6,0,0,10,10,6,4.8,0,0,14,14,2.8,4.48,0,1,28,27,12.4,9.12,1,0,1,1,0.4,0.48,0,0,4,4,1.6,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0.8,1,25.92,90.7225,64.8025,52.279,30.7548,25.92,0,0.799,0.799,0.3196,0.38352,0,0,0,0,0,0,0,14,229,215,142.2,102.56,14,1.521928095,15.21928095,0.412712563
1768338-TlAsSe2,0.957,0.4959,As2 Se4 Tl2,33,81,48,45.5,17.75,34,76,89,13,84.5,4.5,89,74.9216,204.3833,129.4617,109.306225,47.5385375,78.96,494,1090,596,663.75,213.125,494,13,16,3,15,1,16,4,6,2,4.5,0.75,4,119,145,26,126,9.5,120,1.62,2.55,0.93,2.225,0.325,2.55,2,2,0,2,0,2,1,4,3,3,1,4,10,10,0,10,0,10,0,14,14,3.5,5.25,0,15,27,12,18.5,4.25,16,0,0,0,0,0,0,2,5,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,1,2,22.175,26.91,4.735,25.23125,1.528125,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,194,180,97,83,14,2,16,0.280048517
1438520-YTlSe2,1.113,1.8094,Se4 Tl2 Y2,34,81,47,47,17,34,12,89,77,66.5,27.25,89,78.96,204.3833,125.4233,112.8022875,45.79050625,78.96,494,1799,1305,841,479,494,3,16,13,12,4.5,16,4,6,2,4.75,0.75,4,120,190,70,143.75,23.75,120,1.22,2.55,1.33,1.985,0.565,2.55,2,2,0,2,0,2,0,4,4,2.25,1.75,4,1,10,9,7.75,3.375,10,0,14,14,3.5,5.25,0,3,27,24,15.5,6.25,16,0,0,0,0,0,0,0,5,5,2.25,1.375,2,0,9,9,2.25,3.375,0,0,0,0,0,0,0,2,9,7,4.5,2.5,2,25.92,32.365,6.445,27.77875,2.293125,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,194,180,104,90,14,1.5,12,0.48688074
1775970-K2PbSe2,1.38,2.4356,K4 Pb2 Se4,19,82,63,37.6,17.76,19,3,89,86,53,40,3,39.0983,207.2,168.1017,88.66332,47.414672,39.0983,336.53,600.61,264.08,452.334,92.6432,336.53,1,16,15,9.6,6.88,1,4,6,2,4.4,0.64,4,120,203,83,158.4,35.68,120,0.82,2.55,1.73,1.814,0.7952,0.82,1,2,1,1.6,0.48,1,0,4,4,2,1.6,0,0,10,10,6,4.8,0,0,14,14,2.8,4.48,0,1,28,27,12.4,9.12,1,0,1,1,0.4,0.48,0,0,4,4,1.6,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0.8,1,25.92,73.10666667,47.18666667,45.23266667,22.2992,25.92,0,0.799,0.799,0.3196,0.38352,0,0,0,0,0,0,0,14,229,215,142.2,102.56,14,1.521928095,15.21928095,0.414866979
1387619-TlPSe3,0.634,1.6612,P2 Se6 Tl2,15,81,66,39.6,16.56,34,76,89,13,85.2,4.56,89,30.973762,204.3833,173.409538,94.4474124,43.97435504,78.96,317.3,577,259.7,475.26,63.184,494,13,16,3,15.2,0.96,16,3,6,3,4.2,0.72,4,107,145,38,122.4,9.04,120,1.62,2.55,0.93,2.292,0.3096,2.55,2,2,0,2,0,2,1,4,3,3.2,0.96,4,0,10,10,8,3.2,10,0,14,14,2.8,4.48,0,5,27,22,16,4.4,16,0,0,0,0,0,0,2,5,3,2.8,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,22.5702381,26.91,4.339761905,25.44804762,1.15112381,25.92,0,1.625,1.625,0.8044,0.32824,0.799,0,0,0,0,0,0,2,194,192,47.6,58.56,14,1.921928095,19.21928095,0.297959397
1763739-TlGaSe3,1.519,2.63,Ga4 Se12 Tl4,31,81,50,42.8,15.28,34,74,89,15,83.4,6.72,89,69.723,204.3833,134.6603,102.19726,40.874416,78.96,302.91,577,274.09,472.382,67.7888,494,13,16,3,14.8,1.44,16,4,6,2,4.4,0.64,4,120,145,25,125.4,7.84,120,1.62,2.55,0.93,2.216,0.4008,2.55,2,2,0,2,0,2,1,4,3,2.8,1.44,4,10,10,0,10,0,10,0,14,14,2.8,4.48,0,13,27,14,17.6,3.76,16,0,0,0,0,0,0,2,5,3,3.2,1.44,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,18.8575,26.91,8.0525,24.7055,2.3392,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,14,194,180,60,55.2,14,2.321928095,46.4385619,0.297519155
15227-Rb3BiSe3,1.8,3.2635,Bi4 Rb12 Se12,34,83,49,42.28571429,11.63265306,34,4,89,85,52.14285714,41.26530612,4,78.96,208.9804,130.0204,100.3234,31.04485714,78.96,312.46,544.4,231.94,423.3971429,95.08897959,312.46,1,16,15,9.428571429,7.224489796,1,4,6,2,4.714285714,0.612244898,4,120,220,100,166.8571429,45.55102041,120,0.82,2.55,1.73,1.732857143,0.78244898,0.82,1,2,1,1.571428571,0.489795918,1,0,4,4,2.142857143,1.836734694,0,0,10,10,5.714285714,4.897959184,0,0,14,14,2,3.428571429,0,1,29,28,11.42857143,8.93877551,1,0,1,1,0.428571429,0.489795918,0,0,3,3,1.285714286,1.102040816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.714285714,0.612244898,1,25.92,90.7225,64.8025,54.69678571,30.87918367,25.92,0,0.799,0.799,0.342428571,0.391346939,0,0,0,0,0,0,0,12,229,217,105.8571429,105.5510204,14,2.128085279,59.58638781,0.398565568
1477597-Rb2Pb2Se3,0.656,1.2099,Pb4 Rb4 Se6,34,82,48,48.57142857,19.10204082,34,4,89,85,62.42857143,33.3877551,89,78.96,207.2,128.24,117.4593714,51.28035918,78.96,312.46,600.61,288.15,472.5914286,91.50367347,494,1,16,15,11.14285714,5.795918367,16,4,6,2,4.857142857,0.734693878,4,120,220,100,156,36.57142857,120,0.82,2.55,1.73,1.992857143,0.670204082,2.55,1,2,1,1.714285714,0.408163265,2,0,4,4,2.285714286,1.469387755,4,0,10,10,7.142857143,4.081632653,10,0,14,14,4,5.714285714,0,1,28,27,15.14285714,8.081632653,16,0,1,1,0.285714286,0.408163265,0,0,4,4,2,1.142857143,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.285714286,0.979591837,2,25.92,90.7225,64.8025,45.06071429,26.09244898,25.92,0,0.799,0.799,0.342428571,0.391346939,0.799,0,0,0,0,0,0,14,229,215,135.7142857,104.3265306,14,1.950212065,27.30296891,0.432808534
1348268-Ba3Bi2Se6,0.392,0.2001,Ba6 Bi4 Se12,34,83,49,48.90909091,16.26446281,34,9,89,80,66.63636364,31.43801653,89,78.96,208.9804,130.0204,118.5183455,43.15455868,78.96,494,1000,506,641.1636364,195.7289256,494,2,16,14,12,5.454545455,16,4,6,2,4.909090909,0.991735537,4,120,215,95,151,34.90909091,120,0.89,2.55,1.66,2.000909091,0.605950413,2.55,2,2,0,2,0,2,0,4,4,2.727272727,1.487603306,4,0,10,10,7.272727273,3.966942149,10,0,14,14,2.545454545,4.165289256,0,2,29,27,14.54545455,6.842975207,16,0,0,0,0,0,0,0,3,3,1.636363636,0.892561983,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.636363636,0.892561983,2,25.92,63.59,37.67,37.47181818,14.24628099,25.92,0,0.799,0.799,0.435818182,0.396198347,0.799,0,0,0,0,0,0,12,229,217,72.27272727,85.48760331,14,3.55034071,78.10749561,0.409024481
7341-KAuSe,1.77,0.3959,Au2 K2 Se2,19,79,60,44,23.33333333,19,3,89,86,52.66666667,33.11111111,3,39.0983,196.966569,157.868269,105.0082897,61.30551956,39.0983,336.53,1337.33,1000.8,722.62,409.8066667,336.53,1,16,15,9.333333333,5.555555556,1,4,6,2,4.666666667,0.888888889,4,120,203,83,153,33.33333333,120,0.82,2.55,1.73,1.97,0.766666667,0.82,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,0,10,10,6.666666667,4.444444444,0,0,14,14,4.666666667,6.222222222,0,1,25,24,14,8.666666667,1,0,1,1,0.666666667,0.444444444,0,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.7,73.10666667,56.40666667,38.57555556,23.02074074,16.7,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,229,215,156,94.66666667,14,1.584962501,9.509775004,0.363419134
1733057-In2PbSe4,1.449,0.2306,In4 Pb2 Se8,34,82,48,45.14285714,12.73469388,34,75,89,14,83.85714286,5.87755102,89,78.96,207.2,128.24,107.5251429,32.64587755,78.96,429.75,600.61,170.86,490.8728571,34.92734694,494,13,16,3,14.85714286,1.306122449,16,4,6,2,4.571428571,0.653061224,4,120,146,26,130,11.42857143,120,1.78,2.55,0.77,2.298571429,0.296326531,2.55,2,2,0,2,0,2,1,4,3,2.857142857,1.306122449,4,10,10,0,10,0,10,0,14,14,2,3.428571429,0,13,28,15,16.85714286,3.183673469,16,0,0,0,0,0,0,2,5,3,3.142857143,1.306122449,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.142857143,1.306122449,2,24.26,28.11,3.85,25.75857143,0.856326531,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,14,225,211,79.85714286,75.26530612,14,1.950212065,27.30296891,0.356127978
4990-Tl2Ge2Se5,1.357,2.2708,Ge8 Se20 Tl8,32,81,49,44,16.44444444,34,76,89,13,83.88888889,5.679012346,89,72.64,204.3833,131.7433,105.4274,43.9804,78.96,494,1211.4,717.4,671.8666667,239.7925926,494,13,16,3,14.88888889,1.234567901,16,4,6,2,4.444444444,0.691358025,4,120,145,25,125.5555556,8.641975309,120,1.62,2.55,0.93,2.223333333,0.362962963,2.55,2,2,0,2,0,2,1,4,3,2.888888889,1.234567901,4,10,10,0,10,0,10,0,14,14,3.111111111,4.839506173,0,14,27,13,18,4,16,0,0,0,0,0,0,2,5,3,3.111111111,1.234567901,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.111111111,1.234567901,2,23.005,26.91,3.905,25.49222222,1.105432099,25.92,0,0.799,0.799,0.529,0.3,0.799,0,0,0,0,0,0,14,225,211,100.8888889,96.54320988,14,3.281036113,118.1173001,0.285373994
1347953-RbBiSe2,1.283,0.1867,Bi2 Rb2 Se4,34,83,49,47,18,34,4,89,85,67,31.5,89,78.96,208.9804,130.0204,113.09205,47.944175,78.96,312.46,544.4,231.94,461.215,74.3775,494,1,16,15,12,5.5,16,4,6,2,4.75,0.75,4,120,220,100,152,34,120,0.82,2.55,1.73,1.985,0.5825,2.55,1,2,1,1.75,0.375,2,0,4,4,2.75,1.375,4,0,10,10,7.5,3.75,10,0,14,14,3.5,5.25,0,1,29,28,15.5,7.25,16,0,1,1,0.25,0.375,0,0,3,3,1.75,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.5,2,25.92,90.7225,64.8025,43.878125,23.4221875,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,12,229,217,67.25,80.875,14,1.5,12,0.341176403
3199-Ag3AuSe2,0.005,0.6775,Ag12 Au4 Se8,34,79,45,48,10.33333333,47,65,89,24,73.16666667,10.55555556,65,78.96,196.966569,118.006569,113.0818615,27.96156917,107.8682,494,1337.33,843.33,1005.02,340.68,1234.93,11,16,5,12.66666667,2.222222222,11,4,6,2,4.833333333,0.555555556,5,120,145,25,135.1666667,10.11111111,145,1.93,2.55,0.62,2.238333333,0.308333333,1.93,1,2,1,1.333333333,0.444444444,1,0,4,4,1.333333333,1.777777778,0,10,10,0,10,0,10,0,14,14,2.333333333,3.888888889,0,11,25,14,15,4,11,0,1,1,0.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.333333333,0.444444444,1,16.33,25.92,9.59,19.58833333,4.221111111,16.33,0,0.799,0.799,0.266333333,0.355111111,0,0,0,0,0,0,0,14,225,211,154.6666667,93.77777778,225,1.459147917,35.01955001,0.450449021
15335-Na5AuSe12,1.011,1.9656,Au2 Na10 Se24,11,79,68,30.11111111,10.61728395,34,2,89,87,63.55555556,34.19753086,89,22.98976928,196.966569,173.9767997,69.96863419,26.09936939,78.96,370.87,1337.33,966.46,506.6488889,92.29790123,494,1,16,15,11.55555556,5.925925926,16,3,6,3,3.833333333,0.462962963,4,120,166,46,133.6666667,18.22222222,120,0.93,2.55,1.62,2.099444444,0.649691358,2.55,1,2,1,1.666666667,0.444444444,2,0,4,4,2.666666667,1.777777778,4,0,10,10,7.222222222,4.012345679,10,0,14,14,0.777777778,1.469135802,0,1,25,24,12.33333333,6.296296296,16,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.666666667,0.444444444,2,16.7,29.24333333,12.54333333,26.33092593,1.618004115,25.92,0,0.799,0.799,0.532666667,0.355111111,0.799,0,0,0,0,0,0,14,229,215,85.44444444,95.25925926,14,4.169925001,150.1173001,0.318464275
1745149-Rb2HgSe2,1.151,2.609,Hg2 Rb4 Se4,34,80,46,44.4,14.24,34,4,89,85,51.4,37.92,4,78.96,200.59,121.63,105.88912,37.880352,78.96,234.32,494,259.68,369.448,99.6416,312.46,1,16,15,9.2,6.56,1,4,6,2,4.8,0.64,4,120,220,100,162.4,46.08,120,0.82,2.55,1.73,1.748,0.7424,0.82,1,2,1,1.6,0.48,1,0,4,4,1.6,1.92,0,0,10,10,6,4.8,0,0,14,14,2.8,4.48,0,1,26,25,12,8.8,1,0,1,1,0.4,0.48,0,0,2,2,0.8,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.2,0.64,1,25.23758621,90.7225,65.48491379,51.70451724,31.21438621,25.92,0,0.799,0.799,0.3196,0.38352,0,0,0,0,0,0,0,14,229,215,130.4,93.12,14,1.521928095,15.21928095,0.420190368
